ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
8123825	0.0005014	1.48e-05	-1.89e+01	3.86067	-1.2478814	SLC35B3	solute carrier family 35 member B3
7902308	0.0022625	1.82e-04	-1.09e+01	0.91129	-1.24768885	FPGT-TNNI3K///FPGT	FPGT-TNNI3K readthrough///fucose-1-phosphate guanylyltransferase
8097920	0.002613	2.27e-04	1.04e+01	0.64896	1.24761934	LRAT	lecithin retinol acyltransferase (phosphatidylcholine--retinol O-acyltransferase)
8016261	0.0014336	8.80e-05	1.28e+01	1.77257	1.24689616	LOC644172///MAPK8IP1	mitogen-activated protein kinase 8 interacting protein 1 pseudogene///mitogen-activated protein kinase 8 interacting protein 1
7995976	0.0005761	1.86e-05	-1.80e+01	3.59337	-1.246359	CPNE2	copine 2
7962884	0.0004237	1.11e-05	2.01e+01	4.18805	1.2448075	RND1	Rho family GTPase 1
8071086	0.0007363	2.85e-05	1.64e+01	3.09751	1.24467692	CECR2	CECR2, histone acetyl-lysine reader
8162183	0.0023933	1.99e-04	-1.07e+01	0.8063	-1.24448492	LOC440173	uncharacterized LOC440173
8059878	0.0006227	2.15e-05	-1.74e+01	3.427	-1.24374094	IQCA1	IQ motif containing with AAA domain 1
7965094	0.0005495	1.69e-05	1.84e+01	3.70665	1.24320547	E2F7	E2F transcription factor 7
7909610	0.004705	5.53e-04	-8.47	-0.41196	-1.24107154	ATF3	activating transcription factor 3
7948910	0.0004272	1.13e-05	2.01e+01	4.16985	1.24085711	SNHG1///SNORD25	small nucleolar RNA host gene 1///small nucleolar RNA, C/D box 25
7987145	0.0031436	2.97e-04	9.74	0.32649	1.23920806	FMN1	formin 1
7948630	0.0026468	2.31e-04	1.03e+01	0.62621	1.23756693	FADS3	fatty acid desaturase 3
7961031	0.0004587	1.27e-05	1.96e+01	4.03867	1.23707853	LOC642846///DDX12P///DDX11	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 11-like///DEAD/H-box helicase 12, pseudogene///DEAD/H-box helicase 11
7939613	0.0038091	3.98e-04	9.12	-0.02188	1.2364173	MAPK8IP1	mitogen-activated protein kinase 8 interacting protein 1
8150186	0.0006525	2.31e-05	1.72e+01	3.34565	1.23609332	RNF122	ring finger protein 122
7996498	0.0057483	7.46e-04	7.90	-0.77011	1.23483613	SLC9A5	solute carrier family 9 member A5
8004331	0.0040031	4.30e-04	8.96	-0.11323	1.2346195	KCTD11///ACAP1	potassium channel tetramerization domain containing 11///ArfGAP with coiled-coil, ankyrin repeat and PH domains 1
7973352	0.0006691	2.43e-05	-1.70e+01	3.28315	-1.23430571	LRP10	LDL receptor related protein 10
8128371	0.0010467	5.29e-05	1.43e+01	2.37483	1.23404309	FAXC	failed axon connections homolog
8102135	0.0024148	2.02e-04	1.06e+01	0.78685	1.23388276	CXXC4	CXXC finger protein 4
8091972	0.0004445	1.20e-05	-1.98e+01	4.09915	-1.23285763	MECOM	MDS1 and EVI1 complex locus
7928770	0.0010325	5.13e-05	1.44e+01	2.40975	1.23094118	CDHR1	cadherin related family member 1
8016311	0.0004788	1.35e-05	-1.93e+01	3.96845	-1.2307552	WNT3	Wnt family member 3
7943715	0.000909	4.09e-05	-1.51e+01	2.67661	-1.23066435	ZC3H12C	zinc finger CCCH-type containing 12C
8008201	0.0107694	1.87e-03	6.38	-1.86482	1.22943201	NGFR	nerve growth factor receptor
7910134	0.0018189	1.30e-04	-1.17e+01	1.31317	-1.22793446	MIXL1	Mix paired-like homeobox
7902660	0.0006604	2.36e-05	-1.71e+01	3.31858	-1.22777032	WDR63	WD repeat domain 63
7940781	0.0007248	2.79e-05	1.65e+01	3.12247	1.22774594	RTN3	reticulon 3
8069135	0.0009321	4.29e-05	1.50e+01	2.62023	1.22765096	TSPEAR-AS2	TSPEAR antisense RNA 2
7940153	0.0008028	3.30e-05	1.59e+01	2.929	1.22758357	FAM111A	family with sequence similarity 111 member A
7947590	0.0034813	3.49e-04	9.40	0.13609	1.22638717	SYT13	synaptotagmin 13
8159379	0.0007693	3.08e-05	-1.61e+01	3.01035	-1.22559544	TMEM141	transmembrane protein 141
7943803	0.0017528	1.23e-04	1.19e+01	1.37835	1.22541269	DIXDC1	DIX domain containing 1
8133049	0.0010271	5.07e-05	-1.44e+01	2.42439	-1.22513243	ZNF107	zinc finger protein 107
8176230	0.0012747	7.32e-05	1.33e+01	1.99133	1.22505409	RAB39B	RAB39B, member RAS oncogene family
8120279	0.0006604	2.38e-05	-1.71e+01	3.31036	-1.22478541	LRRC1	leucine rich repeat containing 1
7920057	0.0005018	1.49e-05	1.89e+01	3.85373	1.22292526	TDRKH	tudor and KH domain containing
8019778	0.0010808	5.57e-05	-1.41e+01	2.31385	-1.22123648	PCYT2	phosphate cytidylyltransferase 2, ethanolamine
7907104	0.000812	3.36e-05	-1.58e+01	2.90537	-1.22041594	DCAF6	DDB1 and CUL4 associated factor 6
8124901	0.0047248	5.56e-04	8.46	-0.41822	1.22038033	HLA-C///HLA-B///HLA-A///HLA-B///HLA-A	major histocompatibility complex, class I, C///major histocompatibility complex, class I, B///major histocompatibility complex, class I, A///major histocompatibility complex, class I, B///major histocompatibility complex, class I, A
7947815	0.0006941	2.60e-05	-1.67e+01	3.2052	-1.21989772	ACP2	acid phosphatase 2, lysosomal
8057056	0.0007386	2.88e-05	-1.64e+01	3.08734	-1.21980377	TTN	titin
7948896	0.0004916	1.43e-05	1.91e+01	3.90311	1.21956192	SNHG1///SNORD22	small nucleolar RNA host gene 1///small nucleolar RNA, C/D box 22
8121257	0.0009467	4.41e-05	1.49e+01	2.58898	1.21835719	PRDM1	PR/SET domain 1
8173647	0.0014705	9.18e-05	1.27e+01	1.72329	1.21819546	ZDHHC15	zinc finger DHHC-type containing 15
8094778	0.0004655	1.29e-05	1.95e+01	4.01748	1.21807991	UCHL1	ubiquitin C-terminal hydrolase L1
7931097	0.0005008	1.47e-05	-1.89e+01	3.86499	-1.2176236	HTRA1	HtrA serine peptidase 1
7945232	0.0011046	5.83e-05	-1.40e+01	2.25889	-1.21573393	ADAMTS15	ADAM metallopeptidase with thrombospondin type 1 motif 15
7963313	0.0009051	4.03e-05	-1.52e+01	2.69371	-1.21545165	GALNT6	polypeptide N-acetylgalactosaminyltransferase 6
8046861	0.0004562	1.26e-05	-1.96e+01	4.04966	-1.2153105	ITGAV	integrin subunit alpha V
7900365	0.0009051	4.02e-05	1.52e+01	2.69694	1.21486048	MFSD2A///MFSD2A	major facilitator superfamily domain containing 2A///major facilitator superfamily domain containing 2A
8042038	0.0054542	6.91e-04	-8.04	-0.67765	-1.21477442	RPL23AP32	ribosomal protein L23a pseudogene 32
7977615	0.0005742	1.84e-05	1.80e+01	3.60607	1.21439609	RNASE1	ribonuclease A family member 1, pancreatic
8047763	0.0017915	1.27e-04	-1.18e+01	1.3394	-1.21313285	NRP2	neuropilin 2
8108716	0.0006708	2.45e-05	1.69e+01	3.27531	1.2131264	PCDHB16	protocadherin beta 16
8015868	0.0008927	3.95e-05	1.53e+01	2.71798	1.21290836	MPP2	membrane palmitoylated protein 2
8067839	0.0034644	3.46e-04	-9.42	0.14799	-1.21171213	FGF7P3///FGF7P6///FGF7	fibroblast growth factor 7 pseudogene 3///fibroblast growth factor 7 pseudogene 6///fibroblast growth factor 7
8146475	0.0022096	1.75e-04	-1.10e+01	0.95424	-1.21065911	XKR4	XK related 4
7913357	0.0007889	3.22e-05	-1.60e+01	2.95766	-1.210529	ECE1	endothelin converting enzyme 1
8014326	0.0018124	1.29e-04	1.17e+01	1.32153	1.20982346	RDM1	RAD52 motif containing 1
8178498	0.0035046	3.52e-04	9.38	0.12601	1.20950832	HLA-C///HLA-B///HLA-B	major histocompatibility complex, class I, C///major histocompatibility complex, class I, B///major histocompatibility complex, class I, B
8121632	0.0008232	3.45e-05	1.57e+01	2.87714	1.20943135	KPNA5	karyopherin subunit alpha 5
7926127	0.0005756	1.85e-05	1.80e+01	3.60112	1.20934032	CELF2	CUGBP, Elav-like family member 2
7934920	0.0008108	3.35e-05	-1.58e+01	2.90883	-1.20826727	LIPA	lipase A, lysosomal acid type
7979455	0.0023065	1.88e-04	1.08e+01	0.87391	1.20796316	RTN1	reticulon 1
7900438	0.0026955	2.37e-04	1.02e+01	0.59553	1.20768383	ZFP69B	ZFP69 zinc finger protein B
8082066	0.0005493	1.69e-05	1.84e+01	3.71004	1.20736547	FAM162A	family with sequence similarity 162 member A
7953914	0.0030161	2.81e-04	-9.87	0.39345	-1.2073618	CLEC12B	C-type lectin domain family 12 member B
8107066	0.000457	1.26e-05	-1.96e+01	4.04639	-1.20700568	LNPEP	leucyl and cystinyl aminopeptidase
8071289	0.0007834	3.17e-05	-1.60e+01	2.97387	-1.20670304	COMT	catechol-O-methyltransferase
8138289	0.0006068	2.04e-05	1.76e+01	3.48631	1.2065238	ETV1	ETS variant 1
8086372	0.0006522	2.30e-05	1.72e+01	3.34705	1.2064636	ULK4	unc-51 like kinase 4
7994655	0.0009321	4.31e-05	1.50e+01	2.61581	1.20633151	PAGR1	PAXIP1 associated glutamate rich protein 1
8016484	0.0111043	1.96e-03	-6.31	-1.91677	-1.20570981	PRAC1	prostate cancer susceptibility candidate 1
7996361	0.0063343	8.73e-04	7.62	-0.95606	1.20567176	CES3	carboxylesterase 3
8116818	0.0006596	2.35e-05	-1.71e+01	3.32286	-1.20560867	BMP6///BMP6	bone morphogenetic protein 6///bone morphogenetic protein 6
8151032	0.0010083	4.86e-05	-1.46e+01	2.47268	-1.20530527	GGH	gamma-glutamyl hydrolase
8069252	0.0007994	3.27e-05	1.59e+01	2.93713	1.20476336	PCBP3	poly(rC) binding protein 3
8009476	0.0007457	2.93e-05	1.63e+01	3.06621	1.20474114	MAP2K6	mitogen-activated protein kinase kinase 6
7910379	0.0010125	4.90e-05	-1.46e+01	2.46303	-1.20455077	DUSP5P1	dual specificity phosphatase 5 pseudogene 1
8013989	0.0008621	3.71e-05	-1.55e+01	2.79106	-1.20443225	SLC6A4	solute carrier family 6 member 4
8088247	0.0017371	1.21e-04	-1.19e+01	1.39636	-1.20379235	ARHGEF3	Rho guanine nucleotide exchange factor 3
7984364	0.0010325	5.13e-05	-1.44e+01	2.40903	-1.20351314	SMAD3	SMAD family member 3
8136115	0.0009705	4.57e-05	1.48e+01	2.54587	1.20326057	STRIP2	striatin interacting protein 2
7907092	0.000574	1.84e-05	-1.81e+01	3.61157	-1.20312747	MPZL1	myelin protein zero like 1
8144153	0.0005756	1.85e-05	1.80e+01	3.60206	1.2028942	NCAPG2	non-SMC condensin II complex subunit G2
8052554	0.0011222	5.99e-05	1.39e+01	2.22706	1.20237869	FAM161A	family with sequence similarity 161 member A
7987163	0.020867	4.78e-03	5.08	-2.97478	1.20172843	FMN1	formin 1
8135697	0.0007415	2.90e-05	-1.63e+01	3.07913	-1.2016806	ANKRD7	ankyrin repeat domain 7
7988990	0.0041106	4.47e-04	-8.88	-0.15917	-1.20167911	WDR72	WD repeat domain 72
8022666	0.0004824	1.38e-05	-1.92e+01	3.94167	-1.20164399	CHST9	carbohydrate sulfotransferase 9
8075924	0.0013599	8.06e-05	1.30e+01	1.87658	1.20080071	MFNG	MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
8007850	0.0014795	9.28e-05	1.26e+01	1.71012	1.19995509	LRRC37A2///LRRC37A6P///LRRC37A3///LRRC37A4P///LRRC37A///LRRC37A2	leucine rich repeat containing 37 member A2///leucine rich repeat containing 37 member A6, pseudogene///leucine rich repeat containing 37 member A3///leucine rich repeat containing 37 member A4, pseudogene///leucine rich repeat containing 37A///leucine rich repeat containing 37 member A2
8139921	0.003939	4.19e-04	9.02	-0.0809	1.19983105	CALN1	calneuron 1
8036079	0.0011937	6.61e-05	1.36e+01	2.11032	1.19914664	DMKN	dermokine
7921834	0.0040723	4.42e-04	-8.91	-0.1447	-1.19767005	APOA2	apolipoprotein A2
8097288	0.0006008	2.00e-05	-1.77e+01	3.51082	-1.19681418	FAT4	FAT atypical cadherin 4
8091009	0.0007248	2.79e-05	1.65e+01	3.12318	1.19649109	PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta
8114920	0.0004809	1.37e-05	1.93e+01	3.95191	1.19626435	DPYSL3	dihydropyrimidinase like 3
8168976	0.0010899	5.66e-05	1.41e+01	2.29385	1.19597931	ARMCX5-GPRASP2///GPRASP2	ARMCX5-GPRASP2 readthrough///G protein-coupled receptor associated sorting protein 2
8077490	0.0009538	4.46e-05	-1.49e+01	2.57436	-1.19548442	LMCD1	LIM and cysteine rich domains 1
7954711	0.0010467	5.28e-05	-1.43e+01	2.376	-1.19478651	KIAA1551	KIAA1551
7955797	0.001697	1.17e-04	-1.20e+01	1.43943	-1.19457234	AMHR2	anti-Mullerian hormone receptor type 2
7976810	0.0102043	1.73e-03	6.49	-1.77289	1.19450625	SNORD113-3	small nucleolar RNA, C/D box 113-3
7922051	0.0005218	1.56e-05	-1.87e+01	3.79781	-1.19389561	CREG1	cellular repressor of E1A stimulated genes 1
8056327	0.0007607	3.03e-05	1.62e+01	3.02796	1.19239712	GRB14	growth factor receptor bound protein 14
7944537	0.0009065	4.05e-05	1.52e+01	2.68835	1.19230201	POU2F3	POU class 2 homeobox 3
8077323	0.0009065	4.06e-05	-1.52e+01	2.68622	-1.19200377	CNTN4	contactin 4
8075542	0.0005233	1.57e-05	1.87e+01	3.79286	1.19188394	PRR14L	proline rich 14 like
7916789	0.0005509	1.71e-05	-1.83e+01	3.69548	-1.19157829	WDR78	WD repeat domain 78
7910915	0.0009271	4.24e-05	1.50e+01	2.63406	1.1913694	CHRM3	cholinergic receptor muscarinic 3
7972239	0.0024102	2.01e-04	-1.06e+01	0.79087	-1.18995284	SLITRK6	SLIT and NTRK like family member 6
8154531	0.0005915	1.94e-05	-1.78e+01	3.54508	-1.1893423	DENND4C	DENN domain containing 4C
8149927	0.0008355	3.57e-05	1.56e+01	2.8351	1.18811757	CLU	clusterin
8114845	0.0027071	2.40e-04	1.02e+01	0.58248	1.18747469	PRELID2	PRELI domain containing 2
8099172	0.0005075	1.51e-05	1.89e+01	3.83956	1.18715932	CRMP1	collapsin response mediator protein 1
8020384	0.0004791	1.35e-05	1.93e+01	3.96385	1.1859653	GREB1L	growth regulation by estrogen in breast cancer 1 like
8039687	0.0023481	1.93e-04	-1.07e+01	0.84087	-1.18592758	ZNF552	zinc finger protein 552
7933312	0.0013143	7.65e-05	-1.32e+01	1.93809	-1.1858	ANXA8L1///ANXA8	annexin A8-like 1///annexin A8
7925257	0.0018217	1.30e-04	-1.17e+01	1.30821	-1.18429466	LYST	lysosomal trafficking regulator
8088803	0.0010899	5.66e-05	1.41e+01	2.2936	1.1842766	EIF4E3	eukaryotic translation initiation factor 4E family member 3
8135587	0.0010899	5.66e-05	-1.41e+01	2.29324	-1.18341527	CAV2///LOC105375463///CAV2	caveolin 2///uncharacterized LOC105375463///caveolin 2
7953835	0.0005791	1.88e-05	1.80e+01	3.5832	1.18328947	KLRG1	killer cell lectin like receptor G1
8004699	0.000911	4.12e-05	-1.51e+01	2.66826	-1.18294933	CHD3	chromodomain helicase DNA binding protein 3
8004167	0.0011781	6.47e-05	1.37e+01	2.13573	1.18209551	FAM64A	family with sequence similarity 64 member A
7905233	0.0028167	2.54e-04	-1.01e+01	0.51344	-1.18169223	ADAMTSL4	ADAMTS like 4
7993167	0.0006863	2.56e-05	-1.68e+01	3.22524	-1.18076802	ATF7IP2	activating transcription factor 7 interacting protein 2
8044669	0.0256558	6.38e-03	-4.73	-3.31538	-1.18038736	RABL2A///RABL2B	RAB, member of RAS oncogene family-like 2A///RAB, member of RAS oncogene family-like 2B
8152582	0.0010152	4.95e-05	1.45e+01	2.45185	1.18015278	DSCC1	DNA replication and sister chromatid cohesion 1
7976826	0.0004988	1.46e-05	1.90e+01	3.87566	1.17804391	SNORD114-26	small nucleolar RNA, C/D box 114-26
8162533	0.0004916	1.43e-05	-1.91e+01	3.90233	-1.17776409	PTCH1	patched 1
8176400	0.0006521	2.30e-05	1.72e+01	3.35039	1.1774274	PCDH11Y///PCDH11X	protocadherin 11 Y-linked///protocadherin 11 X-linked
7925691	0.001054	5.34e-05	-1.43e+01	2.36284	-1.17591603	ZNF124	zinc finger protein 124
8065403	0.0005115	1.52e-05	-1.88e+01	3.82813	-1.17530137	CST3	cystatin C
7967212	0.0028985	2.65e-04	-1.00e+01	0.46273	-1.17529891	HPD	4-hydroxyphenylpyruvate dioxygenase
8020973	0.0011054	5.85e-05	1.40e+01	2.25552	1.17463252	FHOD3	formin homology 2 domain containing 3
8057887	0.0006933	2.60e-05	-1.67e+01	3.20755	-1.17453492	STK17B	serine/threonine kinase 17b
8090044	0.0007197	2.74e-05	1.65e+01	3.14423	1.17409881	SEMA5B	semaphorin 5B
7997542	0.0010355	5.16e-05	1.44e+01	2.40204	1.17408412	NECAB2	N-terminal EF-hand calcium binding protein 2
8112896	0.0017258	1.20e-04	1.19e+01	1.40942	1.17299902	ANKRD34B	ankyrin repeat domain 34B
7961440	0.0006011	2.01e-05	-1.77e+01	3.50801	-1.17216816	PLBD1	phospholipase B domain containing 1
8009685	0.0010918	5.69e-05	-1.41e+01	2.28792	-1.17152612	SLC9A3R1	SLC9A3 regulator 1
8166243	0.0007773	3.13e-05	1.61e+01	2.98922	1.17091152	REPS2	RALBP1 associated Eps domain containing 2
8146794	0.0006155	2.11e-05	1.75e+01	3.4515	1.17050733	PREX2	phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2
8144705	0.0017381	1.21e-04	-1.19e+01	1.39483	-1.16910688	KIAA1456	KIAA1456
8020164	0.0008165	3.41e-05	1.58e+01	2.89025	1.16820674	GNAL	G protein subunit alpha L
7917283	0.0075687	1.13e-03	7.18	-1.26651	1.16634416	MCOLN2	mucolipin 2
7914592	0.0008763	3.83e-05	-1.54e+01	2.7532	-1.1660972	TMEM54	transmembrane protein 54
8091411	0.0008782	3.84e-05	-1.54e+01	2.74885	-1.16516085	TM4SF1	transmembrane 4 L six family member 1
7901087	0.0006383	2.23e-05	-1.73e+01	3.38444	-1.16481799	HPDL	4-hydroxyphenylpyruvate dioxygenase like
7971311	0.0027071	2.40e-04	-1.02e+01	0.58269	-1.16475203	ENOX1	ecto-NOX disulfide-thiol exchanger 1
8152491	0.0005209	1.56e-05	-1.87e+01	3.80094	-1.16430261	EXT1	exostosin glycosyltransferase 1
8113512	0.0007767	3.12e-05	-1.61e+01	2.99464	-1.16414861	EPB41L4A	erythrocyte membrane protein band 4.1 like 4A
7928558	0.0005509	1.71e-05	-1.83e+01	3.69651	-1.16287823	ZMIZ1	zinc finger MIZ-type containing 1
8127498	0.0170108	3.60e-03	-5.45	-2.6403	-1.1610427	MIR30C2	microRNA 30c-2
8020495	0.0016226	1.09e-04	1.22e+01	1.5185	1.16097005	CABLES1	Cdk5 and Abl enzyme substrate 1
8021245	0.0030436	2.84e-04	-9.84	0.37987	-1.16015689	DCC	DCC netrin 1 receptor
7940643	0.0006013	2.02e-05	1.77e+01	3.5011	1.15962749	ASRGL1///ASRGL1	asparaginase like 1///asparaginase like 1
7922018	0.0022144	1.76e-04	1.10e+01	0.94979	1.15929675	ILDR2	immunoglobulin like domain containing receptor 2
8163383	0.0006317	2.19e-05	-1.74e+01	3.40584	-1.15853892	SUSD1	sushi domain containing 1
8104746	0.006986	1.01e-03	-7.37	-1.1269	-1.1573916	NPR3	natriuretic peptide receptor 3
8021349	0.0024146	2.02e-04	1.06e+01	0.78759	1.15719733	ST8SIA3	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3
7904976	0.0008304	3.52e-05	-1.57e+01	2.8537	-1.15686567	NBPF25P///NBPF19///NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF3///NBPF1///NBPF14	neuroblastoma breakpoint family member 25, pseudogene///neuroblastoma breakpoint family member 19///neuroblastoma breakpoint family member 20///neuroblastoma breakpoint family member 10///neuroblastoma breakpoint family member 8///neuroblastoma breakpoint family member 9///neuroblastoma breakpoint family member 15///neuroblastoma breakpoint family member 11///neuroblastoma breakpoint family member 12///neuroblastoma breakpoint family member 3///neuroblastoma breakpoint family member 1///neuroblastoma breakpoint family member 14
8137215	0.0005707	1.81e-05	-1.81e+01	3.62927	-1.15686025	LRRC61	leucine rich repeat containing 61
8132305	0.0005652	1.77e-05	-1.82e+01	3.65122	-1.15633207	EEPD1///EEPD1	endonuclease/exonuclease/phosphatase family domain containing 1///endonuclease/exonuclease/phosphatase family domain containing 1
7985555	0.0140552	2.73e-03	5.83	-2.31273	1.1558555	EFTUD1P1///EFL1	elongation factor Tu GTP binding domain containing 1 pseudogene 1///elongation factor like GTPase 1
8039025	0.0014984	9.51e-05	-1.26e+01	1.68072	-1.15578761	ZNF702P	zinc finger protein 702, pseudogene
8098654	0.0009883	4.70e-05	1.47e+01	2.51239	1.15489218	KLKB1	kallikrein B1
7916219	0.0005382	1.63e-05	1.85e+01	3.74781	1.15431708	COA7	cytochrome c oxidase assembly factor 7 (putative)
7998784	0.001783	1.26e-04	1.18e+01	1.34613	1.15424404	ABCA3	ATP binding cassette subfamily A member 3
8059580	0.0061832	8.41e-04	7.69	-0.91222	1.15390144	DNER	delta/notch like EGF repeat containing
8131441	0.0052779	6.59e-04	8.13	-0.62141	1.15381647	LOC100419773	zinc finger protein 33B pseudogene
8134869	0.0005205	1.55e-05	-1.87e+01	3.80476	-1.15375028	PCOLCE	procollagen C-endopeptidase enhancer
8179762	0.000574	1.83e-05	1.81e+01	3.6161	1.15311073	ATP6V1G2-DDX39B///ATP6V1G2	ATP6V1G2-DDX39B readthrough (NMD candidate)///ATPase H+ transporting V1 subunit G2
8055941	0.0007857	3.19e-05	-1.60e+01	2.96752	-1.15185036	RPRM	reprimo, TP53 dependent G2 arrest mediator candidate
7940147	0.0023191	1.89e-04	1.08e+01	0.86428	1.15087856	FAM111B	family with sequence similarity 111 member B
8143633	0.0007745	3.11e-05	1.61e+01	2.9989	1.1508409	ARHGEF34P///OR2A7///OR2A25///OR2A4	Rho guanine nucleotide exchange factor 34, pseudogene///olfactory receptor family 2 subfamily A member 7///olfactory receptor family 2 subfamily A member 25///olfactory receptor family 2 subfamily A member 4
7913237	0.0006848	2.55e-05	-1.68e+01	3.23054	-1.15015088	CAMK2N1	calcium/calmodulin dependent protein kinase II inhibitor 1
8008802	0.0013315	7.81e-05	1.31e+01	1.91397	1.14979797	GDPD1	glycerophosphodiester phosphodiesterase domain containing 1
7946516	0.0005509	1.71e-05	1.83e+01	3.69685	1.14960358	SBF2	SET binding factor 2
8042942	0.0049362	5.93e-04	8.33	-0.49588	1.1495783	HK2	hexokinase 2
8014768	0.0010419	5.23e-05	1.43e+01	2.38817	1.14953169	PLXDC1	plexin domain containing 1
7898655	0.0006355	2.22e-05	1.73e+01	3.39114	1.14938488	CDA	cytidine deaminase
8128565	0.001096	5.74e-05	1.41e+01	2.27747	1.1490196	POPDC3	popeye domain containing 3
7898677	0.0052848	6.60e-04	8.13	-0.62412	1.14851726	HS6ST1	heparan sulfate 6-O-sulfotransferase 1
7927367	0.0024676	2.09e-04	-1.06e+01	0.74884	-1.14824972	ANXA8L1///ANXA8	annexin A8-like 1///annexin A8
8105908	0.0006157	2.11e-05	1.75e+01	3.44924	1.14820319	OCLN///LOC647859	occludin///occludin pseudogene
8161865	0.004535	5.18e-04	8.59	-0.33377	1.14782801	PRUNE2	prune homolog 2
7979281	0.0005761	1.86e-05	1.80e+01	3.5954	1.14753641	WDHD1	WD repeat and HMG-box DNA binding protein 1
7929065	0.0012213	6.84e-05	-1.35e+01	2.07018	-1.14745552	IFIT1	interferon induced protein with tetratricopeptide repeats 1
8159220	0.0006708	2.46e-05	1.69e+01	3.27323	1.14721536	OLFM1	olfactomedin 1
8102877	0.0009051	4.02e-05	1.52e+01	2.69576	1.14665226	CLGN	calmegin
8092726	0.0005946	1.97e-05	-1.78e+01	3.53143	-1.14590614	CLDN1	claudin 1
8138527	0.0032998	3.21e-04	-9.57	0.23382	-1.14587761	STEAP1B	STEAP family member 1B
8022711	0.0006411	2.25e-05	-1.73e+01	3.37626	-1.14538353	DSC2	desmocollin 2
7982597	0.0005874	1.92e-05	-1.79e+01	3.55758	-1.14532907	THBS1	thrombospondin 1
8134051	0.001241	7.01e-05	1.34e+01	2.04154	1.14503938	CFAP69	cilia and flagella associated protein 69
8091678	0.0012967	7.51e-05	-1.32e+01	1.96033	-1.14497801	VEPH1	ventricular zone expressed PH domain containing 1
8169083	0.0014719	9.20e-05	1.27e+01	1.72042	1.14469412	ZCCHC18	zinc finger CCHC-type containing 18
8074716	0.0010249	5.04e-05	-1.45e+01	2.43171	-1.14213644	GGT2///GGT8P///GGTLC2///GGT3P///GGT1	gamma-glutamyltransferase 2///gamma-glutamyltransferase 8 pseudogene///gamma-glutamyltransferase light chain 2///gamma-glutamyltransferase 3 pseudogene///gamma-glutamyltransferase 1
8063458	0.0005453	1.66e-05	-1.85e+01	3.72789	-1.14152688	DOK5	docking protein 5
8108693	0.0009259	4.23e-05	1.50e+01	2.63752	1.14071532	PCDHB4	protocadherin beta 4
8023822	0.0029991	2.78e-04	-9.89	0.40543	-1.14028865	CBLN2	cerebellin 2 precursor
7985431	0.0009325	4.32e-05	1.50e+01	2.61252	1.13863518	LOC727751///GOLGA2P3Y///GOLGA2P7///GOLGA2P2Y///GOLGA2P10	golgin A2 pseudogene///golgin A2 pseudogene 3, Y-linked///golgin A2 pseudogene 7///golgin A2 pseudogene 2, Y-linked///golgin A2 pseudogene 10
8031768	0.0009467	4.40e-05	1.49e+01	2.58929	1.13861613	ZIK1	zinc finger protein interacting with K protein 1
8164087	0.0005707	1.80e-05	1.81e+01	3.63337	1.13829667	NR6A1	nuclear receptor subfamily 6 group A member 1
7995525	0.0014795	9.29e-05	-1.26e+01	1.70904	-1.13809998	NKD1	naked cuticle homolog 1
8082974	0.0011591	6.29e-05	1.38e+01	2.17033	1.13780349	ESYT3	extended synaptotagmin 3
8009639	0.0034478	3.43e-04	-9.43	0.15571	-1.13758932	GPRC5C	G protein-coupled receptor class C group 5 member C
8026900	0.0038321	4.02e-04	9.10	-0.03264	1.13731261	KCNN1	potassium calcium-activated channel subfamily N member 1
8079237	0.0009257	4.22e-05	1.50e+01	2.63988	1.13691034	KIF15	kinesin family member 15
7972650	0.002402	2.00e-04	1.06e+01	0.79667	1.13616602	FGF14	fibroblast growth factor 14
8102415	0.00064	2.24e-05	-1.73e+01	3.37941	-1.13552052	CAMK2D	calcium/calmodulin dependent protein kinase II delta
8175169	0.0005562	1.73e-05	-1.83e+01	3.67706	-1.13540088	RAP2C	RAP2C, member of RAS oncogene family
8059565	0.0397593	1.15e-02	-4.05	-4.0081	-1.1350362	PID1	phosphotyrosine interaction domain containing 1
7961755	0.0006839	2.53e-05	-1.68e+01	3.23707	-1.13492571	ST8SIA1	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1
8138231	0.0020017	1.52e-04	-1.13e+01	1.1256	-1.13482898	THSD7A	thrombospondin type 1 domain containing 7A
8021047	0.0009285	4.26e-05	-1.50e+01	2.62907	-1.13428148	SETBP1	SET binding protein 1
8177527	0.000749	2.96e-05	-1.63e+01	3.05626	-1.13392018	NAIP	NLR family apoptosis inhibitory protein
8121144	0.0009325	4.32e-05	-1.50e+01	2.61124	-1.13366014	MANEA	mannosidase endo-alpha
8171837	0.0007744	3.10e-05	1.61e+01	2.9999	1.13360086	KLHL15	kelch like family member 15
8138749	0.0010074	4.84e-05	-1.46e+01	2.47824	-1.13343503	HOXA10-HOXA9///HOXA9	HOXA10-HOXA9 readthrough///homeobox A9
